ID,default_risk,pred,pred_pay_amt
8858,0.6007979,1,2213.91
8866,0.5525346,1,0.0
8872,0.5584541,1,0.0
8877,0.43116894,0,1383.97
8879,0.20733133,0,8000.0
8890,0.31673664,0,2780.995
8901,0.45549613,0,291.11
8906,0.87998515,1,6000.0
8907,0.15914957,0,39083.58
8908,0.35834554,0,2024.82
8909,0.5082689,1,759.905
8910,0.32123047,0,7013.595
8917,0.30004895,0,7730.48
8921,0.43952817,0,1371.945
8926,0.4953973,0,1265.995
8930,0.8932907,1,2600.0
8937,0.8272634,1,4399.99
8938,0.8223365,1,2000.0
8940,0.255434,0,2000.0
8941,0.17907885,0,17015.2
8942,0.21531278,0,5000.0
8945,0.8412942,1,12.995
8946,0.40340906,0,2000.0
8949,0.43386635,0,1462.98
8952,0.58022183,1,0.0
8953,0.1999756,0,8974.78
8960,0.5326984,1,0.0
8961,0.430232,0,1346.82
8966,0.36282304,0,10000.0
8979,0.4746996,0,169.03
8983,0.19376698,0,5006.005
8992,0.57066905,1,6.0
8994,0.4188497,0,2202.815
8996,0.55829614,1,435.04
8997,0.27954888,0,1306.03
9000,0.5429326,1,148.835
9001,0.3273388,0,2166.205
9009,0.42153874,0,1161.795
9012,0.77005696,1,11500.07
9027,0.48050296,0,1110.875
9037,0.44239634,0,1376.915
9047,0.2990151,0,1600.0
9053,0.2068203,0,41270.07
9062,0.8295481,1,0.0
9065,0.30092645,0,2700.0
9070,0.40844837,0,2960.48
9075,0.8415937,1,3600.0
9079,0.36971623,0,1400.0
9080,0.60900253,1,0.0
9081,0.5658575,1,0.0
9083,0.58142304,1,0.0
9087,0.35433903,0,1815.005
9089,0.29500243,0,2265.43
9095,0.24447648,0,8199.895
9097,0.17607991,0,10666.635
9101,0.49126643,0,1500.0
9104,0.24236815,0,2000.0
9112,0.24303433,0,15000.015
9114,0.2161552,0,10000.0
9115,0.27812555,0,8409.02
9120,0.44409847,0,0.0
9134,0.35257047,0,377.44
9135,0.2327184,0,3514.05
9136,0.31212658,0,233870.41
9138,0.13256843,0,15089.115
9140,0.47349024,0,8600.225
9141,0.3102868,0,2098.67
9146,0.24540837,0,2744.715
9148,0.56284237,1,0.0
9156,0.22427596,0,7782.475
9162,0.13136877,0,8005.32
9166,0.2908722,0,6929.37
9172,0.5336145,1,0.0
9179,0.37013403,0,2019.0
9183,0.41120514,0,1367.185
9188,0.82132167,1,0.0
9191,0.8274638,1,0.0
9193,0.84056884,1,0.0
9195,0.8903988,1,0.0
9198,0.8214116,1,0.0
9199,0.23613746,0,4004.99
9202,0.32888064,0,2500.0
9204,0.37550583,0,2282.885
9207,0.25006357,0,11200.285
9208,0.34881786,0,723.88
9209,0.4792121,0,1300.0
9210,0.21813045,0,32265.015
9215,0.71151644,1,0.0
9219,0.5159589,1,396.0
9227,0.5330908,1,413.93
9235,0.6434669,1,3000.0
9238,0.20476781,0,5000.0
9270,0.43757927,0,1424.985
9283,0.26872393,0,3409.735
9288,0.61010927,1,3.0
9291,0.23471294,0,6000.0
9295,0.5132897,1,0.0
9296,0.5678667,1,5100.01
9297,0.35015166,0,3032.94
9299,0.4794093,0,1318.0
9312,0.110505946,0,32375.395
9322,0.11806978,0,26029.52
9325,0.17818047,0,17255.24
9326,0.44270048,0,6200.02
9328,0.17888615,0,2305.955
9333,0.14484036,0,19294.405
9359,0.16583155,0,3000.0
9361,0.27179915,0,3469.835
9364,0.1329358,0,17509.73
9369,0.21311101,0,3795.92
9371,0.30668,0,1054.835
9372,0.18192647,0,2481.725
9385,0.6959739,1,0.0
9387,0.19533107,0,10024.99
9391,0.13666478,0,101345.17
9396,0.3692388,0,1000.0
9399,0.22091116,0,10000.0
9411,0.23237577,0,17999.8
9412,0.2751711,0,6000.0
9421,0.37565252,0,855.175
9435,0.4177438,0,10127.81
9437,0.23377539,0,5000.0
9440,0.32506898,0,390.02
9444,0.39680555,0,0.0
9450,0.2834537,0,2207.375
9459,0.24923728,0,3100.0
9463,0.8421508,1,0.0
9464,0.56187433,1,0.0
9467,0.2223386,0,1859.03
9485,0.16182666,0,5000.0
9490,0.3258025,0,2000.0
9492,0.3694462,0,0.0
9499,0.35599837,0,1326.95
9504,0.4964511,0,25.015
9507,0.48473328,0,1176.94
9508,0.55372787,1,0.0
9514,0.26319966,0,100064.6
9516,0.33507052,0,2516.6
9519,0.23924592,0,2979.44
9525,0.3411263,0,2000.0
9527,0.3205439,0,1134.965
9529,0.44717988,0,2100.0
9541,0.28755605,0,2000.0
9546,0.18574338,0,10000.0
9558,0.36472312,0,0.0
9563,0.8754823,1,3000.0
9565,0.24341843,0,2000.0
9574,0.35285372,0,1331.025
9575,0.45030087,0,1000.0
9578,0.5724629,1,2022.98
9580,0.4551943,0,2800.0
9583,0.86595553,1,0.0
9592,0.45007783,0,2013.99
9593,0.24046037,0,7000.0
9596,0.3631884,0,1042.765
9613,0.17431076,0,6838.885
9615,0.30823866,0,12351.625
9618,0.565639,1,291.0
9621,0.22630066,0,6338.865
9626,0.42962137,0,1500.0
9629,0.54688317,1,0.0
9632,0.19057016,0,5799.115
9637,0.30871746,0,5000.0
9641,0.6117746,1,0.0
9645,0.39972666,0,1443.0
9648,0.2506543,0,1315.27
9652,0.29882333,0,2326.1
9657,0.4792235,0,0.0
9660,0.5286151,1,16.965
9663,0.49965245,0,1296.81
9665,0.42191324,0,4182.915
9669,0.10948777,0,16654.905
9678,0.44857457,0,1502.0
9684,0.35259736,0,18883.655
9693,0.3862027,0,23.895
9696,0.3877013,0,2000.0
9700,0.6973278,1,6000.0
9706,0.49701706,0,4100.0
9713,0.2106206,0,10121.735
9717,0.3179202,0,10000.965
9724,0.16878013,0,3291.975
9732,0.8684262,1,7500.0
9734,0.35917762,0,1689.995
9740,0.4432696,0,1800.0
9751,0.22552529,0,4337.105
9752,0.15052131,0,9419.705
9756,0.8767435,1,2500.0
9764,0.12020805,0,60016.575
9768,0.24774277,0,4160.385
9780,0.25961474,0,5196.115
9790,0.3374861,0,7000.0
9792,0.5167344,1,0.0
9795,0.54191095,1,6000.0
9796,0.27371916,0,7000.0
9797,0.40126622,0,1500.0
9798,0.23672816,0,10000.0
9807,0.26577926,0,6600.03
9816,0.61685044,1,0.0
9817,0.38201034,0,1138.865
9820,0.41534686,0,1300.0
9821,0.85430616,1,0.0
9827,0.39301896,0,5071.18
9829,0.59521157,1,670.31
9831,0.27505836,0,64455.625
9835,0.3232418,0,8000.0
9836,0.4471674,0,2500.0
9841,0.44684792,0,2202.995
9849,0.17665279,0,6660.98
9856,0.53765744,1,2000.0
9863,0.4020831,0,5143.52
9864,0.28568625,0,11899.925
9870,0.3462636,0,2000.0
9880,0.40448004,0,1814.995
9895,0.23952587,0,10000.0
9906,0.5536168,1,0.0
9907,0.14602578,0,10000.0
9915,0.41746166,0,15506.765
9925,0.42394996,0,1335.005
9927,0.30572164,0,0.0
9932,0.15427016,0,28553.085
9934,0.39310518,0,0.0
9937,0.4442817,0,1309.94
9942,0.467357,0,3500.0
9943,0.52889097,1,1911.54
9949,0.26966062,0,3501.865
9955,0.56304586,1,5.0
9968,0.4112715,0,3000.0
9975,0.23702434,0,5014.0
9986,0.27561194,0,3001.045
9995,0.36465257,0,1000.0
9996,0.548229,1,241.005
10002,0.47509456,0,0.0
10004,0.36327386,0,2145.905
10014,0.4059515,0,390.0
10017,0.24327473,0,7000.0
10024,0.85067064,1,0.0
10030,0.144406,0,21040.775
10034,0.13396569,0,15183.015
10037,0.19039142,0,20046.67
10044,0.45028454,0,1128.9
10048,0.3050141,0,1500.0
10049,0.3333119,0,59.79
10054,0.2756939,0,50345.27
10055,0.44737467,0,780.0
10065,0.39101163,0,4000.0
10076,0.5252878,1,0.0
10079,0.28077298,0,5400.905
10081,0.32981578,0,3000.0
10085,0.28307354,0,3904.0
10094,0.3505155,0,5258.34
10106,0.64424336,1,0.0
10111,0.5426428,1,0.0
10112,0.5383936,1,3131.8
10113,0.31375864,0,2100.0
10116,0.70834714,1,1500.0
10117,0.5844904,1,0.0
10118,0.42768645,0,3003.025
10123,0.34651837,0,1500.0
10125,0.8805289,1,2425.87
10126,0.3691061,0,1345.12
10132,0.11903056,0,20031.175
10134,0.7050826,1,0.0
10152,0.81133467,1,0.0
10153,0.29965198,0,0.0
10162,0.3372406,0,5000.0
10166,0.2745033,0,4000.0
10179,0.5734959,1,1000.0
10191,0.47115803,0,0.0
10192,0.37236074,0,1536.97
10194,0.34819153,0,3020.985
10198,0.2375854,0,3018.015
10200,0.3976603,0,1606.995
10204,0.26313412,0,3000.0
10206,0.17081344,0,10069.33
10212,0.3400045,0,1500.0
10215,0.30384693,0,3300.0
10216,0.7484034,1,0.0
10223,0.24131812,0,3000.0
10224,0.2866029,0,3998.81
10235,0.38246042,0,627.49
10237,0.2095848,0,8300.0
10246,0.15333906,0,4308.765
10250,0.22636878,0,8.96
10251,0.5116169,1,0.0
10253,0.35309908,0,744.205
10255,0.3691768,0,0.0
10261,0.20366202,0,18498.13
10263,0.3463551,0,3000.0
10267,0.3655456,0,0.0
10276,0.16022593,0,69979.975
10289,0.24047291,0,5000.0
10294,0.20179988,0,50005.33
10295,0.34822083,0,0.0
10302,0.3028302,0,4319.205
10308,0.18157467,0,5008.975
10313,0.1523546,0,20002.845
10317,0.5301167,1,3000.0
10318,0.3279878,0,3768.05
10336,0.38092366,0,2021.995
10338,0.8670753,1,1300.0
10346,0.55745083,1,500.0
10349,0.11769416,0,13280.975
10361,0.83191586,1,3100.0
10362,0.28405073,0,8815.515
10363,0.42446068,0,1654.06
10364,0.4763271,0,3000.0
10368,0.28999954,0,4021.985
10371,0.4097274,0,1416.895
10375,0.32703006,0,0.0
10377,0.3360829,0,0.0
10380,0.33826482,0,3673.53
10381,0.5958403,1,0.0
10389,0.4990118,0,1133.97
10394,0.39819172,0,2064.975
10407,0.12461368,0,32019.655
10411,0.6968828,1,700.0
10416,0.24560227,0,3000.0
10423,0.13590094,0,39085.135
10456,0.30900148,0,2826.99
10459,0.44049636,0,0.0
10461,0.4167589,0,0.0
10470,0.40021917,0,1540.95
10472,0.3543448,0,1705.975
10474,0.21428607,0,2030.54
10476,0.46870163,0,134.955
10479,0.25418204,0,7600.005
10484,0.1997048,0,5049.86
10488,0.25168237,0,8199.99
10492,0.17095679,0,21001.885
10509,0.28356397,0,4000.0
10510,0.8594748,1,0.0
10511,0.37476075,0,8799.45
10515,0.2937177,0,5500.0
10522,0.8762198,1,1000.0
10525,0.81679916,1,3000.0
10528,0.24249768,0,6731.915
10537,0.719936,1,0.0
10542,0.3756119,0,1818.93
10544,0.55466175,1,0.0
10556,0.17012274,0,4220.34
10558,0.3556825,0,2000.0
10561,0.33369574,0,1392.06
10564,0.255349,0,10000.0
10567,0.37587386,0,1500.0
10569,0.41272599,0,0.0
10593,0.28456846,0,1066.985
10594,0.59096557,1,1228.82
10595,0.508933,1,454.795
10605,0.27347207,0,10500.0
10614,0.3600023,0,2500.0
10615,0.30778885,0,5000.0
10619,0.16240378,0,20000.0
10627,0.15228067,0,15347.285
10628,0.20197892,0,2697.675
10632,0.3273134,0,4325.77
10635,0.3226007,0,5000.0
10637,0.5609536,1,0.0
10643,0.2571773,0,7000.0
10657,0.37283143,0,90.005
10659,0.3280715,0,809.66
10661,0.15035515,0,5000.0
10668,0.31656832,0,0.0
10670,0.50661945,1,2305.185
10675,0.2711975,0,11148.815
10678,0.6277181,1,2300.0
10700,0.3026231,0,5082.43
10704,0.48630288,0,2000.0
10712,0.3743659,0,2911.305
10714,0.4802352,0,1400.0
10725,0.30737916,0,1600.0
10727,0.29268855,0,6000.0
10731,0.30800527,0,4800.0
10732,0.35169548,0,0.0
10741,0.5195094,1,0.0
10746,0.32123277,0,5000.0
10750,0.510786,1,0.0
10765,0.40774998,0,5349.87
10766,0.827591,1,1134.11
10774,0.4757864,0,1276.93
10776,0.85305095,1,0.0
10777,0.55597275,1,0.0
10783,0.50139034,1,5300.0
10789,0.5542908,1,1700.0
10791,0.28606468,0,1942.57
10798,0.3077398,0,310.555
10800,0.4092712,0,2500.0
10808,0.29970062,0,2799.915
10813,0.33792198,0,2579.05
10822,0.5366094,1,0.0
10836,0.50817233,1,0.0
10839,0.56204784,1,12299.89
10841,0.12788364,0,4309.965
10844,0.36042976,0,1500.0
10850,0.299871,0,500.0
10859,0.39260462,0,7418.69
10868,0.32194015,0,0.0
10871,0.91046464,1,2800.0
10872,0.20027901,0,7239.605
10880,0.27233294,0,10000.0
10888,0.38032115,0,2000.0
10889,0.19639635,0,6000.0
10897,0.328631,0,1173.01
10900,0.7561861,1,1400.0
10914,0.42561114,0,0.0
10915,0.39155152,0,106150.695
10932,0.2671263,0,3000.0
10933,0.6200182,1,2200.0
10940,0.15552223,0,4119.985
10951,0.16840495,0,8144.24
10956,0.20252962,0,3911.65
10962,0.32745862,0,1500.0
10965,0.19936278,0,6886.92
10966,0.33251512,0,3007.115
10969,0.7898438,1,0.0
10970,0.26154792,0,5835.69
10971,0.31690112,0,5000.0
10974,0.47776216,0,2233.895
10975,0.88980025,1,3400.0
10979,0.299835,0,6234.555
10981,0.5392524,1,0.0
10984,0.28848857,0,2400.0
11000,0.39181262,0,1700.995
11001,0.38265297,0,178.94
11002,0.5909767,1,4081.025
11005,0.3212432,0,2970.6
11016,0.40473697,0,1888.035
11021,0.26048082,0,0.0
11029,0.2530554,0,1985.72
11036,0.35650128,0,3149.995
11038,0.83387184,1,0.0
11050,0.89232606,1,3300.0
11052,0.42953208,0,2500.0
11062,0.29477584,0,1607.845
11068,0.4726429,0,498.94
11078,0.4672795,0,216.88
11085,0.28401345,0,8300.0
11086,0.20305909,0,3000.0
11090,0.18387526,0,7001.955
11093,0.24390866,0,2000.0
11096,0.55687195,1,400.0
11103,0.44715253,0,1590.82
11116,0.23951778,0,6155.135
11117,0.51370776,1,5500.0
11120,0.5838287,1,0.0
11132,0.2509278,0,6379.89
11133,0.5355686,1,0.0
11139,0.4780642,0,0.0
11141,0.347699,0,1773.945
11143,0.30504596,0,928.53
11147,0.49962145,0,176.93
11150,0.6629735,1,1100.0
11157,0.26932922,0,3300.0
11158,0.60799587,1,1930.98
11162,0.16919214,0,7017.985
11165,0.3941076,0,0.0
11168,0.24498437,0,18177.1
11180,0.32731074,0,2510.06
11186,0.19194223,0,6000.0
11189,0.17229348,0,8007.37
11198,0.7761128,1,6000.0
11199,0.30809426,0,5209.96
11200,0.33463198,0,3000.0
11205,0.6750772,1,2009.995
11209,0.24514492,0,4555.76
11214,0.4743004,0,0.0
11221,0.28655297,0,2400.0
11223,0.47468194,0,0.0
11228,0.2678163,0,64566.44
11230,0.27494746,0,0.0
11239,0.34409988,0,1259.99
11241,0.7854987,1,3600.0
11243,0.5457693,1,16443.455
11250,0.5114842,1,0.0
11251,0.2797362,0,6642.625
11255,0.5433036,1,390.0
11262,0.8245211,1,2000.0
11267,0.92357355,1,1000.0
11268,0.16403255,0,21003.615
11282,0.2628414,0,13637.84
11284,0.74463874,1,1600.0
11285,0.5470805,1,0.0
11288,0.20184933,0,5017.065
11290,0.4614613,0,0.0
11295,0.47819534,0,1400.0
11298,0.22880135,0,11767.38
11303,0.5345582,1,6699.98
11307,0.79211533,1,1000.0
11309,0.23086904,0,3404.94
11319,0.48011822,0,0.0
11323,0.2568821,0,4376.235
11324,0.2873101,0,6540.265
11327,0.240171,0,99252.095
11338,0.29894975,0,1574.94
11339,0.4495974,0,0.0
11342,0.39127722,0,1466.04
11343,0.87491345,1,2400.0
11344,0.8374855,1,1600.0
11349,0.2534002,0,8000.0
11356,0.23129551,0,5183.48
11359,0.41797727,0,901.73
11363,0.5708232,1,0.0
11365,0.297306,0,3200.0
11369,0.35287493,0,0.0
11371,0.40584004,0,2480.96
11383,0.33962846,0,3000.0
11390,0.1362945,0,60209.725
11393,0.5548713,1,0.0
11404,0.79299927,1,0.0
11408,0.28183192,0,8534.56
11410,0.21301301,0,9883.78
11411,0.26144874,0,7222.565
11412,0.5015169,1,1251.005
11417,0.4132124,0,1123.875
11419,0.52750903,1,0.0
11421,0.14222392,0,29492.04
11423,0.3965512,0,390.0
11435,0.22877589,0,5200.005
11443,0.81473035,1,3000.0
11445,0.3620105,0,0.0
11448,0.21875156,0,8309.075
11451,0.5128459,1,3007.005
11463,0.6177363,1,0.0
11466,0.43154722,0,1458.86
11471,0.48336264,0,1200.0
11472,0.80786693,1,2200.0
11475,0.3479287,0,1985.91
11476,0.5167113,1,2351.875
11479,0.17830788,0,40001.405
11480,0.1666557,0,6918.305
11486,0.7923475,1,3000.0
11490,0.22435142,0,10753.14
11498,0.68070877,1,15205.915
11505,0.3670536,0,1154.965
11507,0.3821632,0,4399.85
11513,0.2113639,0,8500.0
11518,0.17798921,0,9000.0
11523,0.5170456,1,1369.98
11549,0.42224988,0,1462.975
11552,0.51379806,1,475.96
11553,0.53309125,1,0.0
11557,0.39257544,0,2800.0
11563,0.29238954,0,3564.75
11566,0.21825263,0,0.0
11575,0.29822314,0,0.0
11577,0.52631384,1,390.0
11579,0.20808837,0,4000.0
11586,0.87612355,1,3500.0
11594,0.4122728,0,27147.08
11601,0.33032504,0,385.12
11605,0.20492536,0,2000.0
11606,0.55406433,1,326.0
11607,0.15663673,0,21832.665
11619,0.49201468,0,2294.33
11628,0.38753003,0,3.0
11629,0.30349818,0,8007.1
11631,0.15946048,0,4356.88
11633,0.17746174,0,5000.0
11638,0.3391686,0,17014.565
11639,0.36964157,0,1000.0
11648,0.13877362,0,10000.0
11651,0.42293978,0,0.0
11654,0.5649955,1,0.0
11668,0.46080306,0,1600.0
11669,0.365845,0,1900.86
11683,0.21203405,0,5000.0
11685,0.28766772,0,4199.97
11686,0.23554444,0,11011.67
11687,0.26192522,0,9699.995
11699,0.3077405,0,6734.13
11700,0.44110432,0,1500.0
11713,0.5659636,1,7351.325
11719,0.56826985,1,0.0
11725,0.27432168,0,1375.99
11727,0.40415022,0,2000.0
11730,0.38637313,0,1700.0
11732,0.5194281,1,1354.975
11734,0.14868455,0,24026.06
11739,0.85253996,1,4110.09
11742,0.5403125,1,396.0
11746,0.29774773,0,54290.64
11753,0.29802683,0,2541.815
11757,0.4357234,0,390.0
11761,0.54422194,1,0.0
11768,0.41926676,0,3700.0
11772,0.6354396,1,435.035
11775,0.36935034,0,778.965
11778,0.30538434,0,11396.62
11784,0.268768,0,2000.0
11787,0.34055614,0,1500.0
11789,0.26572746,0,2003.0
11790,0.27051052,0,0.0
11792,0.27714035,0,296.815
11800,0.2973909,0,0.0
11801,0.38596365,0,1805.025
11804,0.79538876,1,0.0
11805,0.51701707,1,0.0
11810,0.3770626,0,3539.885
11811,0.4635531,0,1712.045
11815,0.39069203,0,556.455
11816,0.57824665,1,164.985
11819,0.29506916,0,0.0
11825,0.6999577,1,1000.0
11834,0.14381675,0,5000.0
11835,0.79431045,1,1732.985
11843,0.1790872,0,11381.565
11844,0.1956941,0,2000.0
11846,0.32380235,0,0.0
11850,0.60863835,1,0.0
11851,0.55797374,1,390.0
11859,0.31308076,0,7222.135
11875,0.81749403,1,4000.0
11884,0.19847558,0,28432.015
11903,0.7048867,1,0.0
11905,0.3674785,0,0.0
11911,0.36213946,0,0.0
11912,0.56957847,1,0.0
11917,0.24510337,0,5000.0
11918,0.5733912,1,2097.88
11923,0.35092342,0,3000.0
11924,0.2313777,0,9251.95
11927,0.8373144,1,0.0
11938,0.43452817,0,0.0
11944,0.39941224,0,2464.115
11946,0.50348836,1,651.17
11950,0.20732425,0,16999.5
11951,0.3606019,0,1001.605
11955,0.26576295,0,3002.985
11962,0.13698503,0,93894.12
11963,0.5436051,1,0.0
11966,0.20423819,0,10024.99
11973,0.30081278,0,200.0
11974,0.45438004,0,1326.94
11985,0.34686878,0,498.785
11989,0.55509084,1,0.0
11991,0.57714957,1,2.0
11995,0.38227397,0,5000.0
12007,0.80779225,1,8000.0
12008,0.2821889,0,4840.56
12013,0.2905574,0,2500.0
12017,0.32080188,0,1500.0
12019,0.8825864,1,0.0
12028,0.20457503,0,13103.665
12031,0.314715,0,2020.005
12034,0.17753316,0,1402.86
12038,0.23528704,0,1202.715
12039,0.23718823,0,6000.0
12040,0.83313185,1,1150.91
12048,0.36023796,0,6799.91
12049,0.61132294,1,0.0
12053,0.36790243,0,1700.0
12060,0.2377598,0,1586.905
12064,0.23833537,0,6363.54
12066,0.42571887,0,5182.1
12069,0.41964152,0,5000.0
12070,0.4309406,0,1473.0
12080,0.14164387,0,6000.0
12081,0.3131491,0,0.0
12086,0.30356959,0,10000.0
12088,0.55076444,1,0.0
12110,0.16686204,0,6576.14
12112,0.17220469,0,5029.0
12125,0.23332529,0,5396.635
12128,0.28706238,0,1800.0
12130,0.42933956,0,2218.125
12131,0.2565963,0,6500.0
12132,0.8413571,1,2875.0
12134,0.25801617,0,2370.215
12142,0.55745083,1,419.08
12145,0.6428806,1,1400.0
12149,0.1971507,0,4100.0
12151,0.2775189,0,8724.18
12152,0.3197027,0,11595.14
12168,0.22238816,0,10000.0
12170,0.56650573,1,2227.805
12171,0.42424062,0,1000.0
12172,0.25088724,0,2096.0
12175,0.23829873,0,20171.415
12179,0.21728264,0,3577.9
12182,0.16546823,0,37559.16
12186,0.20937386,0,4141.17
12189,0.25870562,0,3000.0
12191,0.2577331,0,1666.025
12197,0.8126415,1,0.0
12200,0.28773928,0,12000.0
12201,0.30214313,0,0.0
12203,0.5121284,1,390.0
12205,0.20489956,0,5864.15
12206,0.56342274,1,0.0
12207,0.6829568,1,0.0
12216,0.2553621,0,9000.0
12225,0.8506588,1,107.22
12226,0.3436093,0,1400.0
12232,0.5303046,1,0.0
12238,0.8324791,1,0.0
12243,0.26418063,0,7480.075
12248,0.23019092,0,6545.4
12252,0.37078476,0,0.0
12253,0.6198999,1,780.0
12256,0.42409965,0,0.0
12260,0.39915067,0,1225.6
12264,0.8034231,1,1700.0
12269,0.76483816,1,6000.0
12273,0.27546188,0,2000.0
12281,0.7637142,1,0.0
12286,0.29660136,0,4316.04
12287,0.8782677,1,2300.0
12289,0.41623786,0,3025.7
12296,0.2706611,0,10000.0
12305,0.27358887,0,19985.585
12307,0.20617191,0,6540.715
12314,0.32026434,0,2500.0
12315,0.34696266,0,1748.045
12320,0.20212883,0,6762.06
12321,0.38658324,0,11764.85
12331,0.46724546,0,466308.86
12336,0.24414581,0,7869.155
12341,0.22828883,0,3400.01
12343,0.30712524,0,1000.0
12351,0.32402396,0,1500.0
12355,0.41118807,0,2211.735
12358,0.19132073,0,5569.695
12363,0.576199,1,4000.0
12366,0.19529621,0,11527.9
12367,0.22958083,0,7000.0
12379,0.55840355,1,0.0
12393,0.86713433,1,1800.0
12395,0.7326492,1,1300.0
12397,0.24853691,0,2007.0
12400,0.42801422,0,2950.36
12420,0.2485339,0,4500.0
12421,0.12575917,0,10020.92
12424,0.64477956,1,0.0
12431,0.8666299,1,0.0
12432,0.22674848,0,1500.0
12436,0.2837919,0,3420.26
12438,0.44193682,0,2000.0
12441,0.22219825,0,5028.03
12449,0.4656657,0,2000.0
12459,0.40135947,0,0.0
12462,0.5170546,1,0.0
12474,0.16169313,0,7261.535
12476,0.25126266,0,1904.89
12477,0.24062864,0,15000.0
12487,0.22828124,0,7000.0
12491,0.43879527,0,1308.97
12498,0.26477045,0,10000.0
12500,0.26491573,0,6535.855
12503,0.54680187,1,5000.0
12507,0.3684099,0,2653.88
12510,0.42389965,0,1500.0
12513,0.47300914,0,400.675
12515,0.24557298,0,4072.505
12518,0.38075885,0,0.0
12526,0.3380971,0,11221.955
12529,0.41257676,0,1267.055
12541,0.32970405,0,5300.0
12543,0.23619364,0,1500.0
12549,0.46215528,0,164.995
12564,0.35161263,0,1000.0
12572,0.37594026,0,698.14
12574,0.49910936,0,0.0
12587,0.3140952,0,4427.89
12591,0.509434,1,1000.0
12592,0.23375686,0,1815.01
12598,0.5377216,1,1392.055
12602,0.60006356,1,1785.925
12604,0.82827586,1,3516.865
12605,0.58092153,1,0.0
12613,0.41733867,0,1800.0
12615,0.2951553,0,17015.355
12619,0.40819088,0,0.0
12620,0.83206683,1,0.0
12626,0.21490313,0,3262.5
12631,0.28862983,0,2176.725
12634,0.4202316,0,2000.0
12640,0.30042857,0,19295.85
12644,0.32534865,0,0.0
12656,0.8391614,1,0.0
12658,0.23633908,0,3529.305
12662,0.3527539,0,3000.0
12663,0.40866455,0,1500.0
12671,0.2693318,0,5752.35
12685,0.35341418,0,2500.0
12686,0.48015338,0,7932.42
12687,0.20395358,0,6500.0
12691,0.23506807,0,6545.675
12694,0.35090563,0,1526.045
12696,0.4427463,0,5014.45
12700,0.34138077,0,2548.16
12709,0.22441117,0,4150.055
12717,0.38390365,0,1650.0
12728,0.21709482,0,4000.0
12730,0.270784,0,1462.025
12731,0.3519064,0,2000.0
12740,0.4057559,0,1391.975
12743,0.35361353,0,2416.19
12746,0.89235634,1,2000.0
12747,0.34303746,0,1902.59
12763,0.111035,0,29190.955
12765,0.61647713,1,0.0
12766,0.32399598,0,1107.915
12776,0.5506844,1,414.04
12779,0.5368833,1,417.695
12796,0.21641046,0,1001.045
12797,0.6490722,1,0.0
12799,0.55254674,1,0.0
12801,0.49778605,0,1200.0
12805,0.13403955,0,65801.75
12806,0.2791176,0,9482.335
12816,0.41078982,0,1369.23
12822,0.12669653,0,21828.915
12826,0.5262517,1,0.0
12830,0.2917629,0,16004.095
12832,0.8359332,1,1500.0
12842,0.16865973,0,9070.56
12847,0.5622288,1,0.0
12857,0.4277967,0,0.0
12866,0.22416717,0,15706.665
12868,0.45984066,0,2344.69
12869,0.38139683,0,1455.96
12883,0.2615854,0,5420.075
12887,0.16039029,0,5006.985
12890,0.22884677,0,2258.895
12897,0.32586026,0,0.0
12904,0.32393998,0,4146.05
12912,0.6098665,1,390.0
12919,0.3551412,0,8000.0
12929,0.3355716,0,5000.0
12936,0.81535596,1,8597.955
12943,0.56586796,1,0.0
12948,0.16455466,0,5000.0
12959,0.7927958,1,1506.775
12963,0.5951705,1,390.0
12964,0.8219538,1,2000.0
12973,0.86181515,1,1500.0
12974,0.3784683,0,2046.95
12976,0.40961203,0,1789.705
12981,0.34694582,0,2400.0
12983,0.5816133,1,2004.96
12986,0.24258408,0,3225.9
12987,0.81880516,1,3450.035
12988,0.31046495,0,1726.02
12996,0.32880476,0,1512.995
13011,0.53217524,1,1699.985
13015,0.44265896,0,2558.45
13017,0.23850977,0,0.0
13033,0.30283952,0,3665.735
13035,0.26210305,0,3000.0
13036,0.52342737,1,390.0
13042,0.43624875,0,1427.825
13044,0.14141412,0,5025.02
13058,0.27754962,0,4960.655
13064,0.29888922,0,2950.17
13072,0.505723,1,2700.0
13082,0.31464544,0,2900.005
13087,0.4140526,0,0.0
13094,0.32882848,0,7651.355
13095,0.6628221,1,1000.0
13100,0.31297523,0,4000.0
13101,0.758844,1,0.0
13106,0.6077587,1,105.015
13111,0.35272074,0,1193.975
13129,0.26806772,0,8018.855
13133,0.3378596,0,0.0
13134,0.26086935,0,9726.12
13136,0.5397183,1,495.365
13143,0.38909078,0,2000.0
13145,0.58619887,1,0.0
13154,0.8152428,1,0.0
13167,0.47215778,0,0.0
13169,0.2208168,0,4921.73
13176,0.4131844,0,4300.0
13191,0.27348945,0,2200.0
13198,0.37869364,0,7462.135
13206,0.25557387,0,2949.465
13212,0.52254474,1,3420.105
13221,0.31361598,0,1337.925
13222,0.797369,1,2200.0
13238,0.5159707,1,494.565
13249,0.45882493,0,767.275
13268,0.4179795,0,1363.015
13270,0.4219429,0,112.48
13283,0.64745396,1,3000.0
13287,0.39596653,0,0.0
13288,0.6000602,1,0.0
13299,0.20725454,0,0.0
13300,0.41780323,0,1746.985
13315,0.39752546,0,879.975
13316,0.40379208,0,0.0
13319,0.37269965,0,1887.135
