,ID,default_risk,pred
2079,23238,0.17898113,0
2080,21875,0.3790886,0
2081,8722,0.206128,0
2082,20122,0.234927,0
2083,21402,0.8713878,1
2084,18038,0.48662075,0
2085,15527,0.572899,1
2086,21030,0.39354494,0
2087,28604,0.895662,1
2088,1350,0.6581844,1
2089,25318,0.33003557,0
2090,16886,0.36649364,0
2091,11463,0.6177363,1
2092,28326,0.34923586,0
2093,25754,0.56859607,1
2094,8060,0.20989046,0
2095,9037,0.44239634,0
2096,28953,0.14030375,0
2097,17877,0.23212732,0
2098,27412,0.31639776,0
2099,9558,0.36472312,0
2100,12226,0.3436093,0
2101,20030,0.28297287,0
2102,4649,0.5355252,1
2103,6079,0.8826525,1
2104,28406,0.2777838,0
2105,16867,0.49690646,0
2106,24279,0.19236009,0
2107,12799,0.55254674,1
2108,18320,0.26680318,0
2109,14821,0.81166893,1
2110,21363,0.80881715,1
2111,10246,0.15333906,0
2112,19638,0.7795115,1
2113,12717,0.38390365,0
2114,11288,0.20184933,0
2115,19105,0.8568493,1
2116,4683,0.17972907,0
2117,26155,0.3541216,0
2118,26167,0.22893268,0
2119,20650,0.4082191,0
2120,17640,0.24959256,0
2121,7860,0.3936791,0
2122,20912,0.46237168,0
2123,17744,0.54835147,1
2124,3217,0.8651327,1
2125,10544,0.55466175,1
2126,26187,0.25323558,0
2127,6701,0.8250683,1
2128,29975,0.6757454,1
2129,22275,0.19602679,0
2130,7776,0.63678795,1
2131,2976,0.36018285,0
2132,22113,0.38709143,0
2133,4132,0.16063368,0
2134,5130,0.18670803,0
2135,19530,0.16562004,0
2136,13033,0.30283952,0
2137,21611,0.3770436,0
2138,16736,0.27295277,0
2139,11165,0.3941076,0
2140,8696,0.27707362,0
2141,21900,0.6406239,1
2142,9732,0.8684262,1
2143,17766,0.37510467,0
2144,19102,0.82974935,1
2145,27645,0.26273626,0
2146,13376,0.51253486,1
2147,20292,0.29627162,0
2148,12264,0.8034231,1
2149,7954,0.30938992,0
2150,6619,0.20487131,0
2151,23076,0.22894762,0
2152,18001,0.5469619,1
2153,28385,0.3370461,0
2154,4049,0.38938802,0
2155,8461,0.17860249,0
2156,22822,0.22587633,0
2157,21357,0.36418,0
2158,1781,0.49682924,0
2159,8241,0.61874616,1
2160,3587,0.5796252,1
2161,16896,0.6131179,1
2162,1257,0.53391385,1
2163,20911,0.15006515,0
2164,20143,0.3306735,0
2165,20261,0.27493125,0
2166,4845,0.20738514,0
2167,16840,0.5568696,1
2168,15594,0.81891906,1
2169,9485,0.16182666,0
2170,20811,0.83894724,1
2171,14629,0.28511304,0
2172,23064,0.36674562,0
2173,5774,0.3106226,0
2174,18262,0.4222743,0
2175,22139,0.26408035,0
2176,18758,0.581381,1
2177,18092,0.26325503,0
2178,27432,0.2937875,0
2179,24586,0.4454874,0
2180,14748,0.38002446,0
2181,8717,0.81669265,1
2182,22072,0.2082951,0
2183,26989,0.18284687,0
2184,21519,0.35891902,0
2185,5062,0.6453539,1
2186,4685,0.5254228,1
2187,6499,0.37850213,0
2188,17590,0.4130009,0
2189,4292,0.542565,1
2190,6943,0.5591447,1
2191,17852,0.64706874,1
2192,19821,0.48043773,0
2193,12526,0.3380971,0
2194,17753,0.27742493,0
2195,28061,0.37481782,0
2196,8821,0.42460713,0
2197,10416,0.24560227,0
2198,22013,0.3966701,0
2199,17554,0.20973504,0
2200,1708,0.1998559,0
2201,12112,0.17220469,0
2202,3021,0.8180314,1
2203,3489,0.521716,1
2204,23664,0.20126258,0
2205,12987,0.81880516,1
2206,21561,0.34487182,0
2207,19271,0.7864636,1
2208,17717,0.30035573,0
2209,4664,0.47370303,0
2210,11343,0.87491345,1
2211,28209,0.1802587,0
2212,17419,0.51360834,1
2213,3772,0.14849105,0
2214,12305,0.27358887,0
2215,16756,0.34663847,0
2216,14479,0.47235557,0
2217,3936,0.894891,1
2218,28474,0.38930655,0
2219,8741,0.20579106,0
2220,10389,0.4990118,0
2221,27891,0.15969226,0
2222,4938,0.23626466,0
2223,8617,0.3646148,0
2224,22838,0.1324219,0
2225,5117,0.83676356,1
2226,14717,0.31210142,0
2227,10261,0.20366202,0
2228,17886,0.30963516,0
2229,7292,0.8644213,1
2230,24242,0.2766634,0
2231,20186,0.2528896,0
2232,13749,0.18369846,0
2233,8961,0.430232,0
2234,24052,0.31248602,0
2235,3869,0.44458923,0
2236,3764,0.34990764,0
2237,5166,0.2915183,0
2238,26114,0.3773106,0
2239,4848,0.6713918,1
2240,23661,0.27326703,0
2241,15183,0.43260556,0
2242,17261,0.27342686,0
2243,15389,0.23551011,0
2244,17746,0.17148493,0
2245,15221,0.53877735,1
2246,3797,0.38724175,0
2247,26573,0.3250319,0
2248,12671,0.2693318,0
2249,19051,0.8399712,1
2250,18071,0.44183028,0
2251,27987,0.17522109,0
2252,21335,0.49394414,0
2253,22431,0.5567374,1
2254,8787,0.24055359,0
2255,23719,0.14146498,0
2256,5041,0.39234787,0
2257,27048,0.8245482,1
2258,22563,0.18163577,0
2259,27780,0.24251097,0
2260,21507,0.15990345,0
2261,12662,0.3527539,0
2262,14905,0.22784327,0
2263,24670,0.2521727,0
2264,22841,0.34761772,0
2265,11393,0.5548713,1
2266,28151,0.73663425,1
2267,4285,0.3665871,0
2268,4197,0.5663939,1
2269,28123,0.26509202,0
2270,21239,0.38293767,0
2271,4251,0.5966029,1
2272,15369,0.86656255,1
2273,13596,0.3513224,0
2274,12805,0.13403955,0
2275,17153,0.19394356,0
2276,9632,0.19057016,0
2277,11412,0.5015169,1
2278,3441,0.37053105,0
2279,17329,0.32493883,0
2280,10859,0.39260462,0
2281,20886,0.783841,1
2282,18885,0.1782356,0
2283,29360,0.44037744,0
2284,19572,0.49150878,0
2285,22176,0.26008922,0
2286,17904,0.76944774,1
2287,4207,0.42009643,0
2288,10914,0.42561114,0
2289,23606,0.4350139,0
2290,5965,0.2707859,0
2291,7943,0.15684274,0
2292,18439,0.25693494,0
2293,20287,0.2334273,0
2294,12145,0.6428806,1
2295,26425,0.27555445,0
2296,13885,0.54415154,1
2297,26335,0.527768,1
2298,5865,0.568256,1
2299,6496,0.20347503,0
2300,9179,0.37013403,0
2301,21890,0.24378039,0
2302,10889,0.19639635,0
2303,22401,0.18669726,0
2304,11523,0.5170456,1
2305,2689,0.29051623,0
2306,9863,0.4020831,0
2307,3572,0.31153423,0
2308,13136,0.5397183,1
2309,3813,0.54450434,1
2310,12832,0.8359332,1
2311,2168,0.8768552,1
2312,16807,0.5634139,1
2313,27926,0.8192074,1
2314,3569,0.54211926,1
2315,9816,0.61685044,1
2316,689,0.2842049,0
2317,9637,0.30871746,0
2318,18606,0.33852223,0
2319,10515,0.2937177,0
2320,28532,0.90544075,1
2321,13713,0.8233859,1
2322,11594,0.4122728,0
2323,9817,0.38201034,0
2324,23247,0.4816332,0
2325,28489,0.68961126,1
2326,4778,0.5400217,1
2327,28252,0.18308213,0
2328,19866,0.7419848,1
2329,25515,0.23624228,0
2330,21691,0.6527167,1
2331,28961,0.26112598,0
2332,4988,0.2956119,0
2333,27236,0.70881915,1
2334,17442,0.60447174,1
2335,1553,0.43258497,0
2336,24086,0.19148697,0
2337,18785,0.14123094,0
2338,23922,0.29801938,0
2339,22878,0.2452534,0
2340,18279,0.91184187,1
2341,13206,0.25557387,0
2342,4992,0.28953448,0
2343,13044,0.14141412,0
2344,6456,0.79574394,1
2345,5376,0.1583916,0
2346,7554,0.30314955,0
2347,9115,0.27812555,0
2348,7220,0.4226848,0
2349,4616,0.75571835,1
2350,26124,0.26450595,0
2351,2499,0.36696422,0
2352,6670,0.2666856,0
2353,22772,0.4120592,0
2354,6722,0.21652496,0
2355,9995,0.36465257,0
2356,29371,0.23964159,0
2357,12776,0.5506844,1
2358,14612,0.254273,0
2359,28611,0.48820758,0
2360,17955,0.32156858,0
2361,9942,0.467357,0
2362,12631,0.28862983,0
2363,14141,0.49437135,0
2364,28784,0.48349887,0
2365,20136,0.24732842,0
2366,29909,0.36521867,0
2367,25459,0.23910588,0
2368,18477,0.24657895,0
2369,21240,0.19502687,0
2370,25989,0.21950485,0
2371,9444,0.39680555,0
2372,18520,0.29743895,0
2373,8921,0.43952817,0
2374,27106,0.3986186,0
2375,42,0.28343865,0
2376,14625,0.25675014,0
2377,25614,0.20813149,0
2378,29383,0.4856145,0
2379,16836,0.3468437,0
2380,3306,0.29008156,0
2381,28278,0.1671563,0
2382,14316,0.3267225,0
2383,1398,0.36944658,0
2384,29292,0.17895257,0
2385,12170,0.56650573,1
2386,19596,0.8489633,1
2387,3155,0.56331706,1
2388,18681,0.3068284,0
2389,22901,0.89239943,1
2390,1211,0.2078132,0
2391,14025,0.5359247,1
2392,2522,0.22050351,0
2393,23941,0.28204983,0
2394,6803,0.24617824,0
2395,10094,0.3505155,0
2396,25924,0.54556596,1
2397,7838,0.23293407,0
2398,17165,0.31407255,0
2399,13894,0.27004606,0
2400,4479,0.3093214,0
2401,27241,0.45338523,0
2402,14043,0.33375147,0
2403,1839,0.28383318,0
2404,18039,0.87668043,1
2405,11342,0.39127722,0
2406,28778,0.24915063,0
2407,3812,0.82787335,1
2408,4591,0.53708845,1
2409,27149,0.2601928,0
2410,290,0.28076917,0
2411,18768,0.23948455,0
2412,61,0.22343493,0
2413,17707,0.33810893,0
2414,28371,0.549991,1
2415,11476,0.5167113,1
2416,2486,0.32714695,0
2417,25805,0.31918263,0
2418,16546,0.39595518,0
2419,4218,0.7079447,1
2420,20976,0.25374886,0
2421,20294,0.37804914,0
2422,20024,0.19663565,0
2423,24168,0.86131644,1
2424,12131,0.2565963,0
2425,14762,0.4560543,0
2426,4927,0.5520875,1
2427,1962,0.16906235,0
2428,17057,0.33205622,0
2429,9435,0.4177438,0
2430,25079,0.2692524,0
2431,5427,0.33039245,0
2432,13440,0.23532873,0
2433,17530,0.2599297,0
2434,14643,0.54450434,1
2435,8197,0.5247736,1
2436,20361,0.2243296,0
2437,20913,0.364207,0
2438,8771,0.3865522,0
2439,13537,0.16033842,0
2440,28998,0.1199573,0
2441,26283,0.23186685,0
2442,28665,0.65035105,1
2443,3258,0.5622288,1
2444,6685,0.20205906,0
2445,5879,0.20494069,0
2446,15413,0.24896339,0
2447,28649,0.30396926,0
2448,1852,0.22618484,0
2449,6184,0.3488437,0
2450,16779,0.41277367,0
2451,19325,0.57470345,1
2452,18961,0.3020408,0
2453,12948,0.16455466,0
2454,23475,0.22964579,0
2455,4504,0.418814,0
2456,21386,0.31523687,0
2457,11298,0.22880135,0
2458,8901,0.45549613,0
2459,2360,0.24745503,0
2460,2379,0.5393579,1
2461,8659,0.16382156,0
2462,27128,0.1932989,0
2463,14895,0.37610698,0
2464,491,0.36809474,0
2465,25851,0.3775612,0
2466,14490,0.6334236,1
2467,12801,0.49778605,0
2468,17523,0.30233267,0
2469,22627,0.22332384,0
2470,25,0.27505684,0
2471,5433,0.2831594,0
2472,28253,0.23653178,0
2473,1689,0.503842,1
2474,15217,0.29801592,0
2475,1761,0.41649586,0
2476,19137,0.53629565,1
2477,24631,0.33152607,0
2478,16997,0.43086344,0
2479,13730,0.35751212,0
2480,22622,0.26671124,0
2481,14651,0.7773084,1
2482,7562,0.48666027,0
2483,4769,0.24015991,0
2484,21119,0.22014926,0
2485,20039,0.22337213,0
2486,25416,0.89480233,1
2487,14271,0.5481497,1
2488,25741,0.12165386,0
2489,27721,0.7850024,1
2490,10423,0.13590094,0
2491,20893,0.8388281,1
2492,19950,0.5405671,1
2493,10294,0.20179988,0
2494,12449,0.4656657,0
2495,17936,0.357417,0
2496,22417,0.86811334,1
2497,27280,0.3167097,0
2498,29958,0.124555625,0
2499,28057,0.6031005,1
2500,25971,0.3953357,0
2501,1498,0.46730027,0
2502,8237,0.14462742,0
2503,8569,0.2271734,0
2504,25798,0.9155467,1
2505,19432,0.51995826,1
2506,16534,0.27283975,0
2507,2969,0.40229413,0
2508,3354,0.634452,1
2509,4624,0.43293366,0
2510,17014,0.41521794,0
2511,2546,0.56082195,1
2512,23299,0.2884699,0
2513,15843,0.8062225,1
2514,22077,0.3757984,0
2515,17102,0.60433376,1
2516,21742,0.16172537,0
2517,16301,0.24655785,0
2518,11001,0.38265297,0
2519,20624,0.26197422,0
2520,15001,0.24900152,0
2521,4402,0.36417854,0
2522,23336,0.5042818,1
2523,7058,0.30460858,0
2524,24610,0.34524983,0
2525,27208,0.24843487,0
2526,25624,0.22256105,0
2527,15097,0.35133028,0
2528,27161,0.70601207,1
2529,4471,0.8979879,1
2530,10871,0.91046464,1
2531,10956,0.20252962,0
2532,4362,0.29383513,0
2533,24360,0.82420355,1
2534,4456,0.5501054,1
2535,22529,0.3691226,0
2536,14253,0.3300418,0
2537,6963,0.41651958,0
2538,17480,0.34663212,0
2539,15542,0.45320505,0
2540,22727,0.5601215,1
2541,25833,0.27394575,0
2542,4308,0.19969985,0
2543,21354,0.29999796,0
2544,27154,0.2866085,0
2545,29108,0.62110806,1
2546,9641,0.6117746,1
2547,16037,0.30313,0
2548,24241,0.23039506,0
2549,17907,0.8462539,1
2550,4974,0.7532133,1
2551,7070,0.20582761,0
2552,26739,0.72238916,1
2553,7467,0.2091079,0
2554,26977,0.19699319,0
2555,4338,0.3009808,0
2556,5649,0.4669282,0
2557,8030,0.16087835,0
2558,27383,0.19672084,0
2559,1093,0.42211634,0
2560,25228,0.34568426,0
2561,12286,0.29660136,0
2562,7360,0.5179577,1
2563,26867,0.24572119,0
2564,7342,0.41198128,0
2565,9204,0.37550583,0
2566,26821,0.17449868,0
2567,13738,0.30603343,0
2568,8627,0.5343592,1
2569,28095,0.25593174,0
2570,25246,0.1889023,0
2571,27545,0.6562286,1
2572,25243,0.48348305,0
2573,22907,0.3044622,0
2574,25534,0.2727587,0
2575,1148,0.4909744,0
2576,7668,0.51567596,1
2577,9519,0.23924592,0
2578,11116,0.23951778,0
2579,13358,0.46478948,0
2580,10479,0.25418204,0
2581,28062,0.8850115,1
2582,1205,0.23528525,0
2583,28608,0.4118058,0
2584,10216,0.7484034,1
2585,21613,0.64698994,1
2586,5139,0.18972251,0
2587,28618,0.31151855,0
2588,15040,0.34129372,0
2589,16545,0.38645428,0
2590,19410,0.36459446,0
2591,6053,0.55339324,1
2592,27315,0.36629716,0
2593,10605,0.27347207,0
2594,4330,0.43317926,0
2595,464,0.17782815,0
2596,4316,0.4475893,0
2597,367,0.3375002,0
2598,29451,0.5151096,1
2599,23947,0.32631683,0
2600,2297,0.20913619,0
2601,18784,0.17037264,0
2602,10593,0.28456846,0
2603,23474,0.3278994,0
2604,24620,0.2682837,0
2605,22644,0.12634735,0
2606,6766,0.26392108,0
2607,24239,0.31892782,0
2608,8091,0.8384322,1
2609,8224,0.8145585,1
2610,490,0.2034856,0
2611,18028,0.58586687,1
2612,2394,0.47412446,0
2613,21274,0.899372,1
2614,12008,0.2821889,0
2615,12436,0.2837919,0
2616,10263,0.3463551,0
2617,25872,0.27386552,0
2618,27655,0.7617847,1
2619,27067,0.53283787,1
2620,16535,0.2848672,0
2621,18254,0.15620765,0
2622,26961,0.34346023,0
2623,53,0.21165444,0
2624,16274,0.44698417,0
2625,5518,0.17841302,0
2626,22962,0.24695131,0
2627,4124,0.31283396,0
2628,13415,0.44807342,0
2629,25198,0.36046857,0
2630,11746,0.29774773,0
2631,20632,0.2249616,0
2632,29804,0.23002756,0
2633,24426,0.28773743,0
2634,3640,0.33490783,0
2635,17742,0.5360441,1
2636,3851,0.5899595,1
2637,10657,0.37283143,0
2638,10224,0.2866029,0
2639,20513,0.28198346,0
2640,28190,0.3680765,0
2641,21919,0.35188258,0
2642,29951,0.6015754,1
2643,25953,0.16624103,0
2644,25482,0.1316966,0
2645,27837,0.27959538,0
2646,24387,0.5588328,1
2647,9209,0.4792121,0
2648,19382,0.6658232,1
2649,18540,0.8678862,1
2650,13154,0.8152428,1
2651,17883,0.18742454,0
2652,3653,0.29232562,0
2653,27464,0.6505918,1
2654,26541,0.5224637,1
2655,21068,0.5527685,1
2656,25808,0.52402836,1
2657,14463,0.45576885,0
2658,13450,0.1878352,0
2659,25440,0.41550452,0
2660,10166,0.2745033,0
2661,4656,0.40886194,0
2662,19297,0.21577667,0
2663,5049,0.84742,1
2664,26511,0.5326653,1
2665,4665,0.26243967,0
2666,19984,0.2854932,0
2667,13533,0.27033672,0
2668,12053,0.36790243,0
2669,10813,0.33792198,0
2670,5260,0.28873864,0
2671,6085,0.8641302,1
2672,20825,0.2761252,0
2673,25564,0.18166494,0
2674,23551,0.24115196,0
2675,11228,0.2678163,0
2676,2875,0.43868324,0
2677,8908,0.35834554,0
2678,20140,0.44780886,0
2679,16920,0.8684542,1
2680,6254,0.42916822,0
2681,29192,0.14819843,0
2682,11255,0.5433036,1
2683,19773,0.50806767,1
2684,26178,0.33978945,0
2685,11344,0.8374855,1
2686,3646,0.26381493,0
2687,23748,0.86521626,1
2688,15119,0.3622128,0
2689,21729,0.33300513,0
2690,12634,0.4202316,0
2691,19869,0.22333519,0
2692,10034,0.13396569,0
2693,16984,0.36879,0
2694,13909,0.8983008,1
2695,23966,0.44558546,0
2696,3558,0.2537157,0
2697,17679,0.20241283,0
2698,11557,0.39257544,0
2699,27774,0.82491493,1
2700,6888,0.4495776,0
2701,20746,0.3627441,0
2702,29217,0.48806912,0
2703,5817,0.5289149,1
2704,7186,0.41590706,0
2705,5784,0.37527597,0
2706,5537,0.44518733,0
2707,310,0.22569631,0
2708,6892,0.25903723,0
2709,4181,0.26206264,0
2710,21279,0.39883646,0
2711,2975,0.1871961,0
2712,13299,0.20725454,0
2713,2554,0.2551784,0
2714,22843,0.33414927,0
2715,14681,0.28616965,0
2716,24088,0.40279412,0
2717,25253,0.8182669,1
2718,16479,0.803245,1
2719,22602,0.22807105,0
2720,27240,0.24162064,0
2721,24018,0.28376552,0
2722,27075,0.25866598,0
2723,11575,0.29822314,0
2724,14353,0.61935055,1
2725,18969,0.20956452,0
2726,1524,0.89385384,1
2727,20763,0.2603391,0
2728,2851,0.26078293,0
2729,6487,0.81199765,1
2730,27133,0.24582897,0
2731,27247,0.632656,1
2732,21625,0.6062515,1
2733,12830,0.2917629,0
2734,1627,0.31639227,0
2735,29807,0.34956792,0
2736,6354,0.5627507,1
2737,17578,0.319452,0
2738,8847,0.7953418,1
2739,26202,0.3710172,0
2740,16575,0.55001986,1
2741,14420,0.42156038,0
2742,29204,0.30517057,0
2743,21352,0.366152,0
2744,17834,0.43595234,0
2745,16665,0.28556645,0
2746,18798,0.3938758,0
2747,9188,0.82132167,1
2748,2216,0.38189125,0
2749,7184,0.33265042,0
2750,16350,0.14840256,0
2751,14678,0.39687392,0
2752,24325,0.6365526,1
2753,20428,0.60279983,1
2754,26957,0.25629506,0
2755,18199,0.78915894,1
2756,9706,0.49701706,0
2757,10364,0.4763271,0
2758,11586,0.87612355,1
2759,12658,0.23633908,0
2760,2471,0.8927751,1
2761,7419,0.3815122,0
2762,353,0.55289865,1
2763,23301,0.17994954,0
2764,6676,0.5377365,1
2765,2928,0.5512796,1
2766,17143,0.5856193,1
2767,677,0.89433974,1
2768,2419,0.45730424,0
2769,8650,0.4249704,0
2770,5421,0.1363418,0
2771,2392,0.30883518,0
2772,19562,0.20713402,0
2773,13946,0.5184461,1
2774,8329,0.25019777,0
2775,19472,0.8617451,1
2776,20203,0.3152673,0
2777,3131,0.2146395,0
2778,23506,0.655693,1
2779,24814,0.43569002,0
2780,13914,0.33030945,0
2781,21044,0.4739791,0
2782,22355,0.16004238,0
2783,25794,0.23300552,0
2784,12066,0.42571887,0
2785,15118,0.8769235,1
2786,10126,0.3691061,0
2787,21775,0.7301995,1
2788,1676,0.3380944,0
2789,3225,0.28071013,0
2790,14374,0.29763222,0
2791,9504,0.4964511,0
2792,20749,0.26551825,0
2793,4238,0.5343028,1
2794,17389,0.8862372,1
2795,2797,0.447838,0
2796,23728,0.27327406,0
2797,19518,0.3789631,0
2798,15614,0.291423,0
2799,6612,0.24514446,0
2800,7580,0.7197262,1
2801,11835,0.79431045,1
2802,18570,0.38669702,0
2803,25050,0.37047234,0
2804,3823,0.6046467,1
2805,11859,0.31308076,0
2806,29735,0.37940842,0
2807,8531,0.41969204,0
2808,3452,0.39162356,0
2809,29311,0.37934357,0
2810,1372,0.2361953,0
2811,24083,0.6170073,1
2812,14458,0.52679986,1
2813,28512,0.2842982,0
2814,18897,0.37541038,0
2815,23392,0.4351732,0
2816,13812,0.41930562,0
2817,2518,0.378571,0
2818,27169,0.5217626,1
2819,8475,0.30157027,0
2820,12929,0.3355716,0
2821,13739,0.82819015,1
2822,3058,0.42025974,0
2823,3385,0.23914042,0
2824,26475,0.25332803,0
2825,19063,0.2737943,0
2826,25550,0.30296424,0
2827,14028,0.5426428,1
2828,24813,0.45872918,0
2829,29039,0.5204538,1
2830,29208,0.19278237,0
2831,8756,0.54705966,1
2832,23948,0.29711545,0
2833,19758,0.4598309,0
2834,6797,0.38883686,0
2835,1357,0.2793241,0
2836,22580,0.23191437,0
2837,12963,0.5951705,1
2838,26273,0.3844535,0
2839,22019,0.3015463,0
2840,21898,0.19396904,0
2841,4516,0.24707942,0
2842,35,0.12116965,0
2843,8278,0.39527398,0
2844,6124,0.4231383,0
2845,9955,0.56304586,1
2846,38,0.3399633,0
2847,29699,0.33346665,0
2848,23513,0.29234582,0
2849,18448,0.17997047,0
2850,12039,0.23718823,0
2851,28015,0.23532607,0
2852,5757,0.51095444,1
2853,22462,0.16358547,0
2854,696,0.3458989,0
2855,26825,0.28015128,0
2856,19674,0.3565466,0
2857,8926,0.4953973,0
2858,11601,0.33032504,0
2859,6530,0.397699,0
2860,16141,0.57022583,1
2861,20130,0.86665744,1
2862,14692,0.8699176,1
2863,3066,0.611308,1
2864,13414,0.40149155,0
2865,18922,0.23530075,0
2866,15831,0.37377235,0
2867,16544,0.6509378,1
2868,5966,0.44857925,0
2869,9907,0.14602578,0
2870,26478,0.2753646,0
2871,29277,0.3665699,0
2872,21364,0.2334654,0
2873,7311,0.80214304,1
2874,4235,0.45800194,0
2875,6782,0.14126481,0
2876,19977,0.4418684,0
2877,5142,0.25819245,0
2878,16234,0.18809173,0
2879,25037,0.24215741,0
2880,15051,0.19991061,0
2881,7491,0.7231168,1
2882,23955,0.45911592,0
2883,23296,0.2201152,0
2884,8003,0.12310501,0
2885,17087,0.7140397,1
2886,4924,0.51039284,1
2887,19602,0.3227356,0
2888,27415,0.29828385,0
2889,6505,0.16687594,0
2890,12197,0.8126415,1
2891,1729,0.5052866,1
2892,13082,0.31464544,0
2893,13300,0.41780323,0
2894,24531,0.27167365,0
2895,21978,0.16362838,0
2896,15673,0.7187055,1
2897,15897,0.48905513,0
2898,1198,0.52322114,1
2899,19747,0.3377779,0
2900,29833,0.4335968,0
2901,14007,0.3655116,0
2902,10765,0.40774998,0
2903,8541,0.3272739,0
2904,196,0.78499377,1
2905,514,0.89416444,1
2906,20121,0.318816,0
2907,25430,0.3047784,0
2908,2291,0.6703164,1
2909,679,0.3277383,0
2910,12128,0.28706238,0
2911,5694,0.4533964,0
2912,4646,0.16646905,0
2913,11924,0.2313777,0
2914,10361,0.83191586,1
2915,4965,0.2664402,0
2916,12186,0.20937386,0
2917,6962,0.6652049,1
2918,6643,0.29815093,0
2919,10940,0.15552223,0
2920,17714,0.27613115,0
2921,13545,0.47915834,0
2922,7811,0.8907393,1
2923,2955,0.28214744,0
2924,17586,0.76817876,1
2925,13322,0.27684236,0
2926,16020,0.33531597,0
2927,25278,0.23832713,0
2928,21080,0.29104304,0
2929,23818,0.27386945,0
2930,16286,0.59514034,1
2931,8937,0.8272634,1
2932,18495,0.37729126,0
2933,453,0.26921877,0
2934,20720,0.31383878,0
2935,5356,0.377287,0
2936,26385,0.23610976,0
2937,6479,0.48327,0
2938,1789,0.25127485,0
2939,9328,0.17888615,0
2940,7927,0.27729407,0
2941,12626,0.21490313,0
2942,21490,0.5046878,1
2943,2201,0.7602843,1
2944,24417,0.21853474,0
2945,10317,0.5301167,1
2946,5239,0.18713804,0
2947,2035,0.4795511,0
2948,2231,0.4373931,0
2949,7966,0.25275865,0
2950,23651,0.42555603,0
2951,5094,0.5315774,1
2952,2158,0.21978475,0
2953,5644,0.34514502,0
2954,24936,0.19885251,0
2955,25456,0.37516466,0
2956,11309,0.23086904,0
2957,21789,0.34341803,0
2958,22498,0.2579842,0
2959,21347,0.27897146,0
2960,24964,0.1446738,0
2961,21421,0.8469491,1
2962,13457,0.36357975,0
2963,16992,0.77953273,1
2964,1007,0.26013154,0
2965,22310,0.28230667,0
2966,25946,0.47564396,0
2967,11448,0.21875156,0
2968,9669,0.10948777,0
2969,16571,0.42509758,0
2970,24493,0.2826623,0
2971,17654,0.71540874,1
2972,26059,0.52835387,1
2973,6188,0.27394366,0
2974,9796,0.27371916,0
2975,21665,0.35487285,0
2976,17795,0.5498876,1
2977,5639,0.56370205,1
2978,29600,0.29430223,0
2979,7854,0.23037769,0
2980,23794,0.6211265,1
2981,1605,0.25964564,0
2982,8734,0.22855698,0
2983,4746,0.58885896,1
2984,29636,0.41896364,0
2985,12424,0.64477956,1
2986,18952,0.73623264,1
2987,688,0.25740793,0
2988,12687,0.20395358,0
2989,5930,0.42205855,0
2990,1597,0.46726352,0
2991,8162,0.5544406,1
2992,308,0.4033053,0
2993,10106,0.64424336,1
2994,9713,0.2106206,0
2995,25486,0.19982652,0
2996,9412,0.2751711,0
2997,11683,0.21203405,0
2998,16504,0.44692853,0
2999,26203,0.30151197,0
3000,19038,0.30374163,0
3001,6228,0.39987788,0
3002,14525,0.26126745,0
3003,10459,0.44049636,0
3004,21177,0.2544239,0
3005,182,0.22901273,0
3006,7532,0.8625559,1
3007,28033,0.837088,1
3008,12395,0.7326492,1
3009,26076,0.52570814,1
3010,11150,0.6629735,1
3011,25180,0.24619688,0
3012,23525,0.2743048,0
3013,19491,0.19187889,0
3014,3158,0.28490096,0
3015,29505,0.7356119,1
3016,2164,0.5773022,1
3017,17600,0.4353989,0
3018,18808,0.37285066,0
3019,12028,0.20457503,0
3020,24794,0.47842836,0
3021,26824,0.3768305,0
3022,8508,0.82323855,1
3023,22860,0.3706584,0
3024,758,0.7708612,1
3025,7704,0.2814891,0
3026,14144,0.812631,1
3027,28117,0.19449489,0
3028,11687,0.26192522,0
3029,8483,0.31500623,0
3030,27494,0.2903873,0
3031,19087,0.25774887,0
3032,20269,0.5832909,1
3033,12897,0.32586026,0
3034,2271,0.30159634,0
3035,1987,0.22202587,0
3036,3289,0.22321177,0
3037,26065,0.43883958,0
3038,18480,0.4817119,0
3039,15783,0.31576732,0
3040,9081,0.5658575,1
3041,23530,0.86941797,1
3042,6993,0.22142252,0
3043,21550,0.34868312,0
3044,3177,0.54320896,1
3045,11243,0.5457693,1
3046,6095,0.5039922,1
3047,11811,0.4635531,0
3048,5342,0.79509705,1
3049,517,0.33485457,0
3050,25449,0.2048188,0
3051,19868,0.38627577,0
3052,24378,0.3216487,0
3053,21448,0.5187317,1
3054,23959,0.5595318,1
3055,8355,0.30818316,0
3056,27138,0.2355552,0
3057,22779,0.17687923,0
3058,13736,0.4958461,0
3059,24978,0.13571024,0
3060,9870,0.3462636,0
3061,22741,0.37106007,0
3062,2940,0.2559883,0
3063,26727,0.38253057,0
3064,19100,0.28719145,0
3065,22673,0.27480924,0
3066,1722,0.58250755,1
3067,5884,0.83141273,1
3068,23260,0.3720847,0
3069,23540,0.3014601,0
3070,11607,0.15663673,0
3071,15665,0.25130725,0
3072,28610,0.27873087,0
3073,16071,0.33499923,0
3074,11668,0.46080306,0
3075,28100,0.812049,1
3076,17570,0.84004796,1
3077,27990,0.25264782,0
3078,24267,0.30289152,0
3079,28877,0.45338574,0
3080,8548,0.23304498,0
3081,19174,0.555798,1
